session,species,size_bin,SVC_prey_abundance,prey_abundance,size_bin_lengths
210,gray snapper,4,12,5,17.94324
210,bluestriped grunt,4,1,23,17.94324
210,white grunt,3,1,0,12.9106
210,bluehead wrasse,1,3.5,0,3.634207
210,striped parrotfish,1,7,10,3.634207
210,tomtate,1,60,4,3.634207
210,bluestriped grunt,5,20,32,24.92811
210,white grunt,4,3,25,17.94324
210,blue tang,3,1,1,12.9106
210,stoplight parrotfish,2,1,0,7.528017
210,doctorfish,3,1,0,12.9106
210,porkfish,5,1,0,24.92811
210,gray triggerfish,5,2,2,24.92811
210,white grunt,5,12,40,24.92811
210,bluehead wrasse,2,9.5,0,7.528017
210,gray snapper,5,4,3,24.92811
210,hogfish,5,1,4,24.92811
210,red grouper,6,1,2,47.85287
210,lionfish,5,1,0,24.92811
210,queen angelfish,4,1,0,17.94324
210,bluehead wrasse,3,1,0,12.9106
210,beaugregory,1,0,4,3.634207
210,beaugregory,2,0,10,7.528017
210,bicolor damselfish,1,0,4,3.634207
210,bicolor damselfish,2,0,3,7.528017
210,florida pompano,5,0,1,24.92811
210,goldspot goby,1,0,37,3.634207
210,goldspot goby,2,0,2,7.528017
210,gray snapper,3,0,2,12.9106
210,gray triggerfish,6,0,4,47.85287
210,green moray,6,0,1,47.85287
210,hogfish,4,0,2,17.94324
210,lionfish,4,0,1,17.94324
210,nassau grouper,6,0,1,47.85287
210,neon goby,1,0,47,3.634207
210,ocean surgeonfish,3,0,1,12.9106
210,porcupinefish,6,0,1,47.85287
210,puddingwife,1,0,1,3.634207
210,queen angelfish,3,0,1,12.9106
210,rainbow parrotfish,5,0,1,24.92811
210,rainbow parrotfish,6,0,1,47.85287
210,red grouper,4,0,8,17.94324
210,red grouper,5,0,8,24.92811
210,roughhead blenny,1,0,10,3.634207
210,seaweed blenny,2,0,1,7.528017
210,sharpnose puffer,1,0,2,3.634207
210,spotted scorpionfish,4,0,1,17.94324
210,striped parrotfish,2,0,5,7.528017
210,threespot damselfish,2,0,2,7.528017
210,tiger goby,1,0,4,3.634207
210,tomtate,2,0,1,7.528017
210,viper moray,6,0,1,47.85287
210,white grunt,1,0,1,3.634207
210,white grunt,2,0,2,7.528017
211,bluehead wrasse,1,1,14,3.634207
211,striped parrotfish,2,2,11,7.528017
211,stoplight parrotfish,1,1,3,3.634207
211,bluestriped grunt,2,1,2,7.528017
211,white grunt,2,30,13,7.528017
211,gray snapper,4,1,4,17.94324
211,tomtate,2,30,60,7.528017
211,sergeant major,1,9,20,3.634207
211,french grunt,2,12,3,7.528017
211,smallmouth grunt,2,18.75,44,7.528017
211,cottonwick,2,8,4,7.528017
211,bluestriped grunt,4,13.5,50,17.94324
211,gray snapper,5,5,12,24.92811
211,puddingwife,1,1,2,3.634207
211,blue tang,3,1,2,12.9106
211,doctorfish,2,1,0,7.528017
211,hogfish,6,1,0,47.85287
211,gray angelfish,5,1,0,24.92811
211,yellowtail snapper,2,1,0,7.528017
211,spanish hogfish,5,1,0,24.92811
211,cocoa damselfish,2,1,0,7.528017
211,stoplight parrotfish,2,3,11,7.528017
211,bluestriped grunt,5,43.5,36,24.92811
211,sergeant major,2,27,8,7.528017
211,white grunt,3,10,10,12.9106
211,tomtate,3,10,4,12.9106
211,smallmouth grunt,3,6.25,0,12.9106
211,bluehead wrasse,2,1,16,7.528017
211,bar jack,4,0,21,17.94324
211,beaugregory,1,0,2,3.634207
211,beaugregory,2,0,1,7.528017
211,black margate,6,0,2,47.85287
211,blue tang,2,0,1,7.528017
211,blue tang,4,0,1,17.94324
211,bluestriped grunt,3,0,8,12.9106
211,bluestriped grunt,6,0,1,47.85287
211,butter hamlet,2,0,1,7.528017
211,clown wrasse,1,0,1,3.634207
211,clown wrasse,2,0,2,7.528017
211,cottonwick,3,0,1,12.9106
211,dusky damselfish,2,0,1,7.528017
211,green moray,6,0,1,47.85287
211,highhat,1,0,3,3.634207
211,highhat,2,0,1,7.528017
211,permit,6,0,1,47.85287
211,redband parrotfish,2,0,3,7.528017
211,roughhead blenny,1,0,1,3.634207
211,sharpnose puffer,1,0,1,3.634207
211,sharpnose puffer,2,0,2,7.528017
211,slippery dick,2,0,6,7.528017
211,slippery dick,3,0,2,12.9106
211,spotted goatfish,2,0,4,7.528017
211,spotted goatfish,3,0,1,12.9106
211,stoplight parrotfish,3,0,1,12.9106
211,stoplight parrotfish,4,0,1,17.94324
211,striped parrotfish,1,0,12,3.634207
211,tomtate,1,0,30,3.634207
211,trumpetfish,5,0,1,24.92811
211,white grunt,1,0,1,3.634207
211,white grunt,4,0,2,17.94324
211,white grunt,5,0,1,24.92811
211,yellowtail snapper,3,0,2,12.9106
211,yellowtail snapper,4,0,4,17.94324
212,stoplight parrotfish,1,2,5,3.634207
212,bicolor damselfish,1,2,2,3.634207
212,sergeant major,1,2,0,3.634207
212,cocoa damselfish,1,1,0,3.634207
212,yellowtail snapper,4,3,0,17.94324
212,striped parrotfish,1,4.5,30,3.634207
212,white grunt,3,11.25,7,12.9106
212,queen angelfish,2,1,0,7.528017
212,gray snapper,6,1,3,47.85287
212,blue angelfish,2,1,0,7.528017
212,foureye butterflyfish,2,1,4,7.528017
212,bluehead wrasse,3,1,0,12.9106
212,blue parrotfish,6,1,0,47.85287
212,sharpnose puffer,2,1,0,7.528017
212,red grouper,6,1,0,47.85287
212,blue tang,2,1,0,7.528017
212,redband parrotfish,1,1,6,3.634207
212,cocoa damselfish,2,2,0,7.528017
212,striped parrotfish,2,0.5,68,7.528017
212,white grunt,4,2.75,4,17.94324
212,sergeant major,2,1,1,7.528017
212,striped parrotfish,3,1,0,12.9106
212,white grunt,5,1,2,24.92811
212,atlantic spadefish,6,0,1,47.85287
212,beaugregory,1,0,7,3.634207
212,beaugregory,2,0,18,7.528017
212,bicolor damselfish,2,0,5,7.528017
212,black grouper,5,0,1,24.92811
212,blue angelfish,4,0,1,17.94324
212,bluehead wrasse,2,0,2,7.528017
212,bridled goby,1,0,3,3.634207
212,bridled goby,2,0,2,7.528017
212,butter hamlet,2,0,1,7.528017
212,dusky damselfish,1,0,3,3.634207
212,dusky damselfish,2,0,4,7.528017
212,foureye butterflyfish,1,0,3,3.634207
212,french angelfish,4,0,1,17.94324
212,goldspot goby,1,0,28,3.634207
212,goldspot goby,2,0,2,7.528017
212,gray snapper,5,0,1,24.92811
212,greater soapfish,5,0,1,24.92811
212,hogfish,5,0,1,24.92811
212,hogfish,6,0,3,47.85287
212,neon goby,1,0,15,3.634207
212,porkfish,3,0,1,12.9106
212,queen angelfish,1,0,2,3.634207
212,redband parrotfish,2,0,1,7.528017
212,roughhead blenny,1,0,10,3.634207
212,spotfin butterflyfish,1,0,1,3.634207
212,stoplight parrotfish,2,0,5,7.528017
212,tiger goby,1,0,3,3.634207
212,white grunt,2,0,4,7.528017
212,yellowtail snapper,2,0,6,7.528017
213,cocoa damselfish,1,1,0,3.634207
213,blue parrotfish,2,1,2,7.528017
213,yellowtail snapper,3,2,10,12.9106
213,neon goby,1,2,17,3.634207
213,roughhead blenny,1,2,10,3.634207
213,bluestriped grunt,3,3,0,12.9106
213,gray snapper,3,1,0,12.9106
213,white grunt,2,1,11,7.528017
213,striped parrotfish,1,8.25,71,3.634207
213,yellow jack,5,30,0,24.92811
213,gray snapper,4,12.5,10,17.94324
213,white grunt,3,25.25,57,12.9106
213,sergeant major,1,1,8,3.634207
213,blue tang,3,1,1,12.9106
213,queen angelfish,3,1,0,12.9106
213,foureye butterflyfish,1,1,3,3.634207
213,blue angelfish,5,1,0,24.92811
213,gray angelfish,5,1,0,24.92811
213,hogfish,5,1,2,24.92811
213,stoplight parrotfish,6,1,0,47.85287
213,yellowhead wrasse,3,1,1,12.9106
213,gray snapper,5,3.5,15,24.92811
213,white grunt,4,8.75,82,17.94324
213,striped parrotfish,2,2.75,60,7.528017
213,yellow jack,6,10,0,47.85287
213,cocoa damselfish,2,1,0,7.528017
213,blue parrotfish,6,1,0,47.85287
213,bluestriped grunt,4,1,30,17.94324
213,gray snapper,6,1,0,47.85287
213,atlantic spadefish,5,0,1,24.92811
213,balloonfish,4,0,2,17.94324
213,bar jack,6,0,10,47.85287
213,beaugregory,1,0,10,3.634207
213,beaugregory,2,0,28,7.528017
213,bicolor damselfish,1,0,1,3.634207
213,blue parrotfish,5,0,1,24.92811
213,bluestriped grunt,5,0,11,24.92811
213,bridled goby,1,0,23,3.634207
213,bridled goby,2,0,18,7.528017
213,butter hamlet,2,0,1,7.528017
213,dusky damselfish,1,0,1,3.634207
213,dusky damselfish,2,0,1,7.528017
213,french angelfish,4,0,1,17.94324
213,french angelfish,5,0,1,24.92811
213,french grunt,1,0,2,3.634207
213,french grunt,2,0,19,7.528017
213,french grunt,3,0,5,12.9106
213,goldspot goby,1,0,7,3.634207
213,goldspot goby,2,0,1,7.528017
213,gray triggerfish,4,0,1,17.94324
213,gray triggerfish,6,0,1,47.85287
213,hogfish,6,0,2,47.85287
213,midnight parrotfish,6,0,1,47.85287
213,porcupinefish,6,0,1,47.85287
213,porkfish,1,0,1,3.634207
213,porkfish,3,0,2,12.9106
213,porkfish,4,0,1,17.94324
213,purplemouth moray,6,0,2,47.85287
213,queen angelfish,1,0,1,3.634207
213,queen angelfish,2,0,2,7.528017
213,red grouper,6,0,6,47.85287
213,redband parrotfish,1,0,6,3.634207
213,redband parrotfish,2,0,5,7.528017
213,rosy blenny,2,0,1,7.528017
213,sergeant major,2,0,7,7.528017
213,sharpnose puffer,1,0,1,3.634207
213,sharpnose puffer,2,0,1,7.528017
213,smooth trunkfish,4,0,1,17.94324
213,stoplight parrotfish,1,0,5,3.634207
213,stoplight parrotfish,2,0,7,7.528017
213,tiger goby,1,0,6,3.634207
213,tomtate,1,0,5,3.634207
213,tomtate,2,0,2,7.528017
213,white grunt,1,0,29,3.634207
213,white grunt,5,0,2,24.92811
213,yellow chub,4,0,2,17.94324
213,yellow chub,5,0,1,24.92811
213,yellowhead wrasse,4,0,1,17.94324
213,yellowtail snapper,4,0,1,17.94324
214,hogfish,4,1,1,17.94324
214,foureye butterflyfish,1,2,0,3.634207
214,porkfish,5,1,0,24.92811
214,bluestriped grunt,4,2,20,17.94324
214,yellow jack,5,2,0,24.92811
214,red grouper,6,2,0,47.85287
214,gray snapper,4,2,7,17.94324
214,white grunt,2,3.75,57,7.528017
214,french angelfish,3,1,0,12.9106
214,cocoa damselfish,2,1,0,7.528017
214,blue angelfish,5,1,0,24.92811
214,gray angelfish,5,1,1,24.92811
214,queen angelfish,3,1,0,12.9106
214,redband parrotfish,2,1,2,7.528017
214,yellowtail snapper,5,1,0,24.92811
214,black grouper,5,1,0,24.92811
214,blue tang,3,1,0,12.9106
214,striped parrotfish,1,1,8,3.634207
214,doctorfish,2,1,0,7.528017
214,spotfin butterflyfish,2,1,1,7.528017
214,saucereye porgy,4,1,0,17.94324
214,stoplight parrotfish,1,1,4,3.634207
214,butter hamlet,2,1,1,7.528017
214,white grunt,3,1.25,69,12.9106
214,hogfish,6,1,3,47.85287
214,porkfish,6,1,0,47.85287
214,gray snapper,5,1,11,24.92811
214,atlantic spadefish,5,0,1,24.92811
214,balloonfish,4,0,1,17.94324
214,balloonfish,5,0,1,24.92811
214,beaugregory,1,0,2,3.634207
214,beaugregory,2,0,7,7.528017
214,bluehead wrasse,2,0,1,7.528017
214,bluestriped grunt,3,0,5,12.9106
214,bluestriped grunt,5,0,7,24.92811
214,bridled goby,1,0,23,3.634207
214,bridled goby,2,0,8,7.528017
214,doctorfish,3,0,1,12.9106
214,doctorfish,4,0,1,17.94324
214,dusky damselfish,2,0,6,7.528017
214,foureye butterflyfish,2,0,3,7.528017
214,french grunt,2,0,1,7.528017
214,french grunt,3,0,1,12.9106
214,goldspot goby,1,0,13,3.634207
214,gray angelfish,4,0,1,17.94324
214,greater soapfish,3,0,1,12.9106
214,highhat,2,0,1,7.528017
214,highhat,3,0,1,12.9106
214,hogfish,5,0,3,24.92811
214,neon goby,1,0,17,3.634207
214,ocean surgeonfish,4,0,2,17.94324
214,purplemouth moray,6,0,1,47.85287
214,rainbow parrotfish,6,0,1,47.85287
214,redband parrotfish,1,0,7,3.634207
214,redband parrotfish,4,0,2,17.94324
214,rosy blenny,2,0,2,7.528017
214,roughhead blenny,1,0,10,3.634207
214,spotted moray,6,0,1,47.85287
214,spotted scorpionfish,4,0,1,17.94324
214,stoplight parrotfish,2,0,1,7.528017
214,striped parrotfish,2,0,39,7.528017
214,tiger goby,1,0,1,3.634207
214,white grunt,1,0,5,3.634207
214,white grunt,4,0,75,17.94324
214,white grunt,5,0,2,24.92811
214,yellowtail snapper,4,0,1,17.94324
215,sharpnose puffer,1,1,9,3.634207
215,spotfin butterflyfish,4,2,0,17.94324
215,spotted goatfish,5,2,0,24.92811
215,doctorfish,5,2,1,24.92811
215,foureye butterflyfish,2,2,0,7.528017
215,rock beauty,3,1,0,12.9106
215,redtail parrotfish,6,2,0,47.85287
215,ocean surgeonfish,3,3,1,12.9106
215,creole wrasse,1,3,0,3.634207
215,bicolor damselfish,1,39.75,34,3.634207
215,bluehead wrasse,1,1,13,3.634207
215,redband parrotfish,1,1.5,9,3.634207
215,greenblotch parrotfish,1,5.25,2,3.634207
215,yellowhead wrasse,1,1.5,9,3.634207
215,blue chromis,2,8,6,7.528017
215,bluelip parrotfish,1,6.75,3,3.634207
215,bluehead wrasse,2,43,86,7.528017
215,clown wrasse,2,1,2,7.528017
215,stoplight parrotfish,6,1,0,47.85287
215,bandtail puffer,3,1,0,12.9106
215,blue tang,3,1,1,12.9106
215,squirrelfish,6,1,0,47.85287
215,slender filefish,2,1,2,7.528017
215,striped parrotfish,3,1,1,12.9106
215,cero,6,1,0,47.85287
215,blue parrotfish,6,1,1,47.85287
215,gray angelfish,5,1,1,24.92811
215,coney,5,1,0,24.92811
215,blue angelfish,6,1,0,47.85287
215,graysby,3,1,0,12.9106
215,rainbow parrotfish,6,1,1,47.85287
215,redband parrotfish,2,3,10,7.528017
215,yellowhead wrasse,2,3.5,39,7.528017
215,bicolor damselfish,2,13.25,74,7.528017
215,redband parrotfish,4,0.5,1,17.94324
215,greenblotch parrotfish,2,1.75,12,7.528017
215,bluelip parrotfish,2,2.25,7,7.528017
215,sharpnose puffer,2,1,2,7.528017
215,rock beauty,4,1,0,17.94324
215,ocean surgeonfish,4,1,9,17.94324
215,creole wrasse,2,1,18,7.528017
215,bluehead wrasse,3,1,9,12.9106
215,redband parrotfish,5,1,1,24.92811
215,yellowhead wrasse,3,1,6,12.9106
215,balloonfish,4,0,1,17.94324
215,bar jack,5,0,2,24.92811
215,bridled goby,1,0,8,3.634207
215,bridled goby,2,0,5,7.528017
215,butter hamlet,2,0,1,7.528017
215,colon goby,1,0,5,3.634207
215,creole wrasse,3,0,5,12.9106
215,goldspot goby,1,0,9,3.634207
215,goldspot goby,2,0,3,7.528017
215,greenblotch parrotfish,4,0,1,17.94324
215,harlequin bass,2,0,8,7.528017
215,lantern bass,1,0,1,3.634207
215,lantern bass,2,0,2,7.528017
215,pallid goby,1,0,3,3.634207
215,pallid goby,2,0,1,7.528017
215,princess parrotfish,4,0,1,17.94324
215,queen angelfish,5,0,1,24.92811
215,redband parrotfish,3,0,3,12.9106
215,redband parrotfish,6,0,1,47.85287
215,roughhead blenny,1,0,16,3.634207
215,spotfin butterflyfish,3,0,1,12.9106
215,spotted goatfish,4,0,1,17.94324
215,stoplight parrotfish,5,0,2,24.92811
215,striped parrotfish,4,0,1,17.94324
215,yellowhead wrasse,4,0,1,17.94324
216,white grunt,4,1,4,17.94324
216,sharpnose puffer,1,1,12,3.634207
216,redband parrotfish,1,1,14,3.634207
216,ocean surgeonfish,3,1,1,12.9106
216,reef butterflyfish,2,2,2,7.528017
216,bluehead wrasse,1,1,58,3.634207
216,french angelfish,5,1,1,24.92811
216,gray angelfish,5,1,0,24.92811
216,striped parrotfish,2,1,30,7.528017
216,yellowhead wrasse,2,4,19,7.528017
216,blue chromis,2,4,18,7.528017
216,creole wrasse,2,42,10,7.528017
216,bicolor damselfish,1,13.5,41,3.634207
216,masked goby,1,21,308,3.634207
216,brown chromis,2,6,10,7.528017
216,graysby,3,1,0,12.9106
216,french grunt,3,1,8,12.9106
216,cocoa damselfish,2,1,0,7.528017
216,butter hamlet,2,1,3,7.528017
216,rock beauty,3,1,3,12.9106
216,yellowtail snapper,4,1,0,17.94324
216,mutton snapper,6,1,0,47.85287
216,princess parrotfish,5,1,0,24.92811
216,midnight parrotfish,6,1,1,47.85287
216,blue tang,3,1,2,12.9106
216,trumpetfish,5,1,0,24.92811
216,harlequin bass,2,1,3,7.528017
216,spotted goatfish,3,1,0,12.9106
216,striped parrotfish,4,2,2,17.94324
216,creole wrasse,3,14,14,12.9106
216,bicolor damselfish,2,4.5,56,7.528017
216,white grunt,5,1,1,24.92811
216,sharpnose puffer,2,1,3,7.528017
216,redband parrotfish,2,1,8,7.528017
216,ocean surgeonfish,4,1,2,17.94324
216,bluehead wrasse,2,1,67,7.528017
216,french angelfish,6,1,1,47.85287
216,gray angelfish,6,1,0,47.85287
216,beaugregory,2,0,10,7.528017
216,black hamlet,2,0,1,7.528017
216,blue chromis,1,0,2,3.634207
216,blue tang,2,0,2,7.528017
216,bridled goby,1,0,15,3.634207
216,bridled goby,2,0,7,7.528017
216,brown chromis,1,0,10,3.634207
216,brown chromis,3,0,4,12.9106
216,butter hamlet,3,0,2,12.9106
216,clown wrasse,2,0,1,7.528017
216,colon goby,1,0,6,3.634207
216,creole wrasse,1,0,5,3.634207
216,creole wrasse,4,0,3,17.94324
216,foureye butterflyfish,2,0,1,7.528017
216,french grunt,4,0,3,17.94324
216,goldspot goby,1,0,11,3.634207
216,goldspot goby,2,0,1,7.528017
216,graysby,2,0,2,7.528017
216,graysby,4,0,1,17.94324
216,graysby,5,0,2,24.92811
216,greenblotch parrotfish,1,0,4,3.634207
216,greenblotch parrotfish,2,0,4,7.528017
216,hogfish,4,0,2,17.94324
216,pallid goby,1,0,8,3.634207
216,pallid goby,2,0,1,7.528017
216,princess parrotfish,2,0,2,7.528017
216,princess parrotfish,3,0,2,12.9106
216,princess parrotfish,4,0,2,17.94324
216,redband parrotfish,3,0,2,12.9106
216,redband parrotfish,4,0,4,17.94324
216,redband parrotfish,5,0,2,24.92811
216,rock beauty,4,0,3,17.94324
216,roughhead blenny,1,0,9,3.634207
216,spanish hogfish,1,0,1,3.634207
216,spotfin butterflyfish,3,0,2,12.9106
216,stoplight parrotfish,2,0,1,7.528017
216,stoplight parrotfish,3,0,1,12.9106
216,stoplight parrotfish,4,0,2,17.94324
216,striped parrotfish,1,0,1,3.634207
216,striped parrotfish,3,0,1,12.9106
216,sunshinefish,1,0,1,3.634207
216,threespot damselfish,2,0,2,7.528017
216,white grunt,3,0,1,12.9106
216,yellowhead wrasse,1,0,18,3.634207
216,yellowhead wrasse,3,0,6,12.9106
216,yellowhead wrasse,4,0,2,17.94324
217,hogfish,3,1,0,12.9106
217,gag grouper,5,1,0,24.92811
217,beaugregory,1,1,0,3.634207
217,atlantic spadefish,5,3,7,24.92811
217,gray angelfish,4,1,4,17.94324
217,sharpnose puffer,1,1,4,3.634207
217,blue tang,1,1,0,3.634207
217,lane snapper,2,1,0,7.528017
217,striped parrotfish,1,11.25,9,3.634207
217,stoplight parrotfish,1,1,0,3.634207
217,yellowtail snapper,2,1,5,7.528017
217,french grunt,2,18.75,11,7.528017
217,redband parrotfish,1,1,0,3.634207
217,gray snapper,5,8,0,24.92811
217,princess parrotfish,2,1,0,7.528017
217,bluestriped grunt,2,1,4,7.528017
217,white grunt,2,75,47,7.528017
217,tomtate,2,10,401,7.528017
217,blue tang,2,5,0,7.528017
217,lane snapper,3,9,1,12.9106
217,stoplight parrotfish,2,7.25,4,7.528017
217,yellowtail snapper,3,20,0,12.9106
217,redband parrotfish,2,5,6,7.528017
217,princess parrotfish,3,5,0,12.9106
217,bluestriped grunt,3,74,27,12.9106
217,tomtate,3,740,1,12.9106
217,townsend angelfish,5,1,0,24.92811
217,black grouper,5,1,0,24.92811
217,ocean surgeonfish,4,1,0,17.94324
217,beaugregory,2,2,12,7.528017
217,gray angelfish,2,2,0,7.528017
217,sharpnose puffer,2,3,2,7.528017
217,white grunt,3,150,102,12.9106
217,blue tang,3,2,1,12.9106
217,striped parrotfish,2,2.75,17,7.528017
217,stoplight parrotfish,3,1.75,0,12.9106
217,french grunt,3,6.25,3,12.9106
217,redband parrotfish,3,1,1,12.9106
217,bluestriped grunt,4,25,6,17.94324
217,white grunt,4,72,70,17.94324
217,tomtate,4,250,0,17.94324
217,hogfish,5,1,0,24.92811
217,gag grouper,6,1,3,47.85287
217,gray angelfish,5,1,0,24.92811
217,striped parrotfish,3,1,4,12.9106
217,stoplight parrotfish,4,1,0,17.94324
217,redband parrotfish,4,1,1,17.94324
217,white grunt,5,3,5,24.92811
217,bicolor damselfish,1,0,2,3.634207
217,blackhead blenny,1,0,1,3.634207
217,blue angelfish,4,0,1,17.94324
217,blue parrotfish,6,0,1,47.85287
217,blue tang,4,0,1,17.94324
217,bluehead wrasse,1,0,1,3.634207
217,bluehead wrasse,2,0,4,7.528017
217,bridled goby,1,0,36,3.634207
217,bridled goby,2,0,9,7.528017
217,butter hamlet,2,0,4,7.528017
217,cocoa damselfish,2,0,9,7.528017
217,colon goby,1,0,16,3.634207
217,colon goby,2,0,18,7.528017
217,doctorfish,3,0,2,12.9106
217,doctorfish,4,0,3,17.94324
217,doctorfish,5,0,3,24.92811
217,french grunt,1,0,4,3.634207
217,french grunt,4,0,1,17.94324
217,goldspot goby,1,0,51,3.634207
217,goldspot goby,2,0,7,7.528017
217,gray snapper,4,0,1,17.94324
217,hogfish,4,0,1,17.94324
217,lane snapper,4,0,1,17.94324
217,masked goby,1,0,12,3.634207
217,neon goby,1,0,17,3.634207
217,neon goby,2,0,1,7.528017
217,papillose blenny,1,0,1,3.634207
217,porkfish,1,0,1,3.634207
217,porkfish,4,0,2,17.94324
217,porkfish,5,0,5,24.92811
217,queen angelfish,2,0,1,7.528017
217,red grouper,6,0,4,47.85287
217,redband parrotfish,5,0,3,24.92811
217,rosy blenny,1,0,1,3.634207
217,roughhead blenny,1,0,4,3.634207
217,saddled blenny,2,0,1,7.528017
217,stoplight parrotfish,5,0,1,24.92811
217,tomtate,1,0,3,3.634207
217,trumpetfish,6,0,2,47.85287
217,yellowhead wrasse,4,0,1,17.94324
218,neon goby,1,2,49,3.634207
218,bar jack,5,2,1,24.92811
218,gray angelfish,5,2,1,24.92811
218,blue tang,1,1,0,3.634207
218,spotted goatfish,2,2,1,7.528017
218,cocoa damselfish,2,3,3,7.528017
218,porkfish,3,1,0,12.9106
218,ocean surgeonfish,3,3,0,12.9106
218,striped parrotfish,1,1,10,3.634207
218,hogfish,4,1,0,17.94324
218,yellowtail snapper,2,4.5,2,7.528017
218,french grunt,2,18,51,7.528017
218,tomtate,1,300,59,3.634207
218,white grunt,1,1.5,17,3.634207
218,hogfish,5,5,2,24.92811
218,white grunt,2,111,100,7.528017
218,rainbow parrotfish,6,1,1,47.85287
218,stoplight parrotfish,5,1,0,24.92811
218,sharpnose puffer,1,1,0,3.634207
218,slippery dick,3,1,1,12.9106
218,lane snapper,3,1,0,12.9106
218,cottonwick,2,1,1,7.528017
218,porkfish,4,1,0,17.94324
218,striped parrotfish,2,3,3,7.528017
218,yellowtail snapper,4,0.5,0,17.94324
218,french grunt,3,6,0,12.9106
218,tomtate,2,96,328,7.528017
218,white grunt,3,36,13,12.9106
218,blue tang,2,1,0,7.528017
218,porkfish,5,1,0,24.92811
218,ocean surgeonfish,4,1,0,17.94324
218,yellowtail snapper,5,1,0,24.92811
218,tomtate,3,4,60,12.9106
218,white grunt,4,1.5,0,17.94324
218,bar jack,6,0,2,47.85287
218,barred cardinalfish,1,0,1,3.634207
218,barred cardinalfish,2,0,2,7.528017
218,beaugregory,2,0,4,7.528017
218,bicolor damselfish,1,0,1,3.634207
218,bluehead wrasse,1,0,2,3.634207
218,bluehead wrasse,2,0,5,7.528017
218,bluehead wrasse,3,0,3,12.9106
218,bridled goby,1,0,19,3.634207
218,bridled goby,2,0,8,7.528017
218,cocoa damselfish,1,0,1,3.634207
218,colon goby,1,0,21,3.634207
218,colon goby,2,0,3,7.528017
218,doctorfish,4,0,1,17.94324
218,dusky damselfish,1,0,1,3.634207
218,french grunt,1,0,5,3.634207
218,goldspot goby,1,0,11,3.634207
218,goldspot goby,2,0,3,7.528017
218,hogfish,6,0,2,47.85287
218,lionfish,5,0,1,24.92811
218,porkfish,6,0,1,47.85287
218,queen angelfish,2,0,1,7.528017
218,rosy blenny,1,0,3,3.634207
218,rosy blenny,2,0,1,7.528017
218,roughhead blenny,1,0,3,3.634207
218,sharpnose puffer,2,0,7,7.528017
218,slippery dick,1,0,1,3.634207
218,slippery dick,2,0,4,7.528017
218,spotted moray,6,0,3,47.85287
218,spotted scorpionfish,5,0,1,24.92811
218,stoplight parrotfish,2,0,1,7.528017
218,tiger goby,1,0,2,3.634207
219,blue tang,1,1,0,3.634207
219,doctorfish,2,1,0,7.528017
219,cocoa damselfish,2,1,6,7.528017
219,sharpnose puffer,1,1,2,3.634207
219,slippery dick,2,2,0,7.528017
219,redband parrotfish,2,1,4,7.528017
219,bluehead wrasse,1,4,1,3.634207
219,bluestriped grunt,2,1,0,7.528017
